096_Peaks_of_Ash_and_Flame_Molten_Heights.nbs,1300.1600000000044,11.659999999999993,1576,1569,7,45,126679
097_Amongst_the_Clouds_Sky_Islands.nbs,4298.0,58.0899999999997,2481,2481,0,839,169580
098_Dance_of_Memory_Caritat_Manor.nbs,768.8799999999999,0.0,844,844,0,0,97656
099_Glorious_Illusions_Trippy_Forest.nbs,2664.279999999998,166.12999999999982,2257,2130,127,322,93521
100_Lights_Hymn_Light_Realm.nbs,4307.0,2.4600000000000004,1443,1441,2,4,190753
101_Simplified_Tale_of_the_Century_Flight_in_Distress.nbs,7932.480000000059,116.26000000000377,4716,4702,14,1548,109936
101_Tale_of_the_Century_Flight_in_Distress.nbs,10753.119999999992,190.7499999999991,7730,7199,531,2315,106755
102_Burning_Soul_Fleris_Cave.nbs,6147.120000000078,77.30000000000088,3528,3528,0,1423,94049
103_Into_the_Unknown_Unknown.nbs,4795.12,6.46999999999999,2270,2268,2,66,119464
104_Stumbling_to_the_Brink_of_Despair_The_Void.nbs,1345.3600000000004,2.3500000000000005,1282,1282,0,39,101179
105_Clear_Sky_Lullaby_World_Above_the_Clouds.nbs,3525.6999999999807,58.82999999999931,5388,4360,1028,19,136193
105_Simplified_Clear_Sky_Lullaby_World_Above_the_Clouds.nbs,1686.1599999999935,0.5600000000000003,1634,1634,0,0,139866
106_Anthem_of_Rot_Decrepit_Sewers.nbs,2649.5,20.30999999999999,2521,2507,14,31,214348
107_Arachnophobia_Infested_Pit.nbs,2041.0,2.1000000000000014,925,925,0,38,127137
108_Bottom_of_the_Food_Chain_Lost_Sanctuary.nbs,3494.3599999999783,20.929999999999808,2590,2451,139,289,125221
109_March_of_the_Defeated_Underworld_Crypt.nbs,7159.36000000004,73.26000000000026,4132,3686,446,709,126459
10A_Prelude_to_Insanity_Corrupted_Dungeon_Entrance.nbs,427.0,0.0,427,427,0,0,57273
110_Mirage_of_Dust_Sand-Swept_Tomb.nbs,6371.559999999998,1473.3399999999958,3571,2921,650,773,123156
111_Dissonance_Ice_Barrows.nbs,1406.0,16.16,1262,1247,15,12,88426
112_Tribal_Drums_Beating_Undergrowth_Ruins.nbs,4515.899999999975,20.189999999999994,2969,2963,6,90,168641
113_Mind_of_a_Pirate_Galleons_Graveyard.nbs,4298.929999999998,22.14999999999982,4020,4009,11,417,91663
113_Simplified_Mind_of_a_Pirate_Galleons_Graveyard.nbs,3444.0,5.069999999999983,2419,2419,0,88,93593
114_A-U-T-O-M-A-T-I-O-N_Fallen_Factory.nbs,22874.40000000003,4080.3499999998517,3700,3700,0,1660,138740
115_Insanity_Corrupted_Dungeon.nbs,3870.1799999999694,33.689999999999905,4695,4666,29,461,373044
116_Fierce_Foe_Boss_Battle_1.nbs,4028.259999999992,26.4799999999998,2844,2844,0,560,134596
117_Fearsome_Foe_Boss_Battle_2.nbs,4834.0,8.29999999999996,3226,3226,0,136,175538
118_Chaotic_Encounter_Boss_Battle_3.nbs,4431.25,19.14999999999981,3564,3564,0,441,133695
119_Uncertain_Encounter_Boss_Battle_4.nbs,10001.839999999997,95.72000000000348,5044,5030,14,1523,172733
11A_Out_of_Time_Corrupted_Dungeon.nbs,3736.6700000000233,10.179999999999959,3833,3770,63,24,214043
120_Energetic_Encounter_Boss_Battle_5.nbs,8869.670000000002,53.36999999999898,5328,5328,0,1187,198385
120_New_Energetic_Encounter_Boss_Battle_5.nbs,11710.209999999994,73.25000000000028,6750,6749,1,1612,240538
120_New_Part_1_Energetic_Encounter_Boss_Battle_5.nbs,222.82000000000005,3.4099999999999997,232,232,0,56,12512
120_New_Part_2_Energetic_Encounter_Boss_Battle_5.nbs,2557.570000000007,16.319999999999826,1755,1755,0,365,74680
120_New_Part_3_Energetic_Encounter_Boss_Battle_5.nbs,3169.0400000000013,18.739999999999817,1486,1486,0,415,38099
120_New_Part_4_Energetic_Encounter_Boss_Battle_5.nbs,34.17,0.019999999999999997,36,35,1,0,2464
121_Mistress_of_the_Hive_Boss_Battle_6.nbs,9516.0,72.4500000000002,5174,5174,0,1572,325354
122_Melody_of_Reckoning_Boss_Battle_7.nbs,3029.979999999997,18.06999999999989,2867,2863,4,203,112630
123_The_Last_Stand_Boss_Battle_8.nbs,4805.0,3.88999999999998,2345,2345,0,36,183319
124_Weirding_Boss_Battle_9.nbs,5279.079999999886,60.239999999999675,4750,4690,60,584,121066
